,date,country,continent,value
45023,2020-09-28,France,Europe,27
45024,2020-09-29,France,Europe,27
45025,2020-09-30,France,Europe,27
45026,2020-10-01,France,Europe,27
45027,2020-10-02,France,Europe,27
45028,2020-10-03,France,Europe,27
45029,2020-10-04,France,Europe,27
45030,2020-10-05,France,Europe,27
45031,2020-10-06,France,Europe,27
45032,2020-10-07,France,Europe,27
45033,2020-10-08,France,Europe,27
45034,2020-10-09,France,Europe,27
45035,2020-10-10,France,Europe,27
45036,2020-10-11,France,Europe,27
45037,2020-10-12,France,Europe,27
45038,2020-10-13,France,Europe,27
45039,2020-10-14,France,Europe,27
45040,2020-10-15,France,Europe,27
45041,2020-10-16,France,Europe,27
45042,2020-10-17,France,Europe,27
45043,2020-10-18,France,Europe,27
45044,2020-10-19,France,Europe,27
45045,2020-10-20,France,Europe,27
45046,2020-10-21,France,Europe,27
45047,2020-10-22,France,Europe,27
45048,2020-10-23,France,Europe,27
45049,2020-10-24,France,Europe,27
45050,2020-10-25,France,Europe,27
45051,2020-10-26,France,Europe,27
45052,2020-10-27,France,Europe,27
45053,2020-10-28,France,Europe,27
45054,2020-10-29,France,Europe,27
45055,2020-10-30,France,Europe,28
45056,2020-10-31,France,Europe,28
45057,2020-11-01,France,Europe,28
45058,2020-11-02,France,Europe,28
45059,2020-11-03,France,Europe,28
45060,2020-11-04,France,Europe,28
45061,2020-11-05,France,Europe,29
45062,2020-11-06,France,Europe,29
45063,2020-11-07,France,Europe,29
45064,2020-11-08,France,Europe,29
45065,2020-11-09,France,Europe,29
45066,2020-11-10,France,Europe,29
45067,2020-11-11,France,Europe,29
45068,2020-11-12,France,Europe,30
45069,2020-11-13,France,Europe,30
45070,2020-11-14,France,Europe,30
45071,2020-11-15,France,Europe,30
45072,2020-11-16,France,Europe,30
45073,2020-11-17,France,Europe,30
45074,2020-11-18,France,Europe,30
45075,2020-11-19,France,Europe,30
45076,2020-11-20,France,Europe,30
45077,2020-11-21,France,Europe,32
45078,2020-11-22,France,Europe,32
45079,2020-11-23,France,Europe,32
45080,2020-11-24,France,Europe,32
45081,2020-11-25,France,Europe,32
45082,2020-11-26,France,Europe,32
45083,2020-11-27,France,Europe,32
45084,2020-11-28,France,Europe,32
45085,2020-11-29,France,Europe,32
45086,2020-11-30,France,Europe,33
45087,2020-12-01,France,Europe,33
45088,2020-12-02,France,Europe,33
45089,2020-12-03,France,Europe,34
45090,2020-12-04,France,Europe,35
45091,2020-12-05,France,Europe,35
45092,2020-12-06,France,Europe,35
45093,2020-12-07,France,Europe,35
45094,2020-12-08,France,Europe,35
45095,2020-12-09,France,Europe,36
45096,2020-12-10,France,Europe,36
45097,2020-12-11,France,Europe,36
45098,2020-12-12,France,Europe,36
45099,2020-12-13,France,Europe,36
45100,2020-12-14,France,Europe,36
45101,2020-12-15,France,Europe,36
45102,2020-12-16,France,Europe,37
45103,2020-12-17,France,Europe,37
45104,2020-12-18,France,Europe,37
45105,2020-12-19,France,Europe,37
45106,2020-12-20,France,Europe,37
45107,2020-12-21,France,Europe,37
45108,2020-12-22,France,Europe,38
45109,2020-12-23,France,Europe,38
45110,2020-12-24,France,Europe,38
45111,2020-12-25,France,Europe,38
45112,2020-12-26,France,Europe,38
45113,2020-12-27,France,Europe,38
45114,2020-12-28,France,Europe,38
45115,2020-12-29,France,Europe,38
45116,2020-12-30,France,Europe,38
45117,2020-12-31,France,Europe,38
45118,2021-01-01,France,Europe,38
45119,2021-01-02,France,Europe,38
45120,2021-01-03,France,Europe,40
45121,2021-01-04,France,Europe,40
45122,2021-01-05,France,Europe,40
45123,2021-01-06,France,Europe,40
45124,2021-01-07,France,Europe,40
45125,2021-01-08,France,Europe,40
45126,2021-01-09,France,Europe,40
45127,2021-01-10,France,Europe,40
45128,2021-01-11,France,Europe,40
45129,2021-01-12,France,Europe,40
45130,2021-01-13,France,Europe,40
45131,2021-01-14,France,Europe,40
45132,2021-01-15,France,Europe,41
45133,2021-01-16,France,Europe,44
45134,2021-01-17,France,Europe,44
45135,2021-01-18,France,Europe,44
45136,2021-01-19,France,Europe,44
45137,2020-01-22,France,Europe,0
45138,2020-01-23,France,Europe,0
45139,2020-01-24,France,Europe,0
45140,2020-01-25,France,Europe,0
45141,2020-01-26,France,Europe,0
45142,2020-01-27,France,Europe,0
45143,2020-01-28,France,Europe,0
45144,2020-01-29,France,Europe,0
45145,2020-01-30,France,Europe,0
45146,2020-01-31,France,Europe,0
45147,2020-02-01,France,Europe,0
45148,2020-02-02,France,Europe,0
45149,2020-02-03,France,Europe,0
45150,2020-02-04,France,Europe,0
45151,2020-02-05,France,Europe,0
45152,2020-02-06,France,Europe,0
45153,2020-02-07,France,Europe,0
45154,2020-02-08,France,Europe,0
45155,2020-02-09,France,Europe,0
45156,2020-02-10,France,Europe,0
45157,2020-02-11,France,Europe,0
45158,2020-02-12,France,Europe,0
45159,2020-02-13,France,Europe,0
45160,2020-02-14,France,Europe,0
45161,2020-02-15,France,Europe,0
45162,2020-02-16,France,Europe,0
45163,2020-02-17,France,Europe,0
45164,2020-02-18,France,Europe,0
45165,2020-02-19,France,Europe,0
45166,2020-02-20,France,Europe,0
45167,2020-02-21,France,Europe,0
45168,2020-02-22,France,Europe,0
45169,2020-02-23,France,Europe,0
45170,2020-02-24,France,Europe,0
45171,2020-02-25,France,Europe,0
45172,2020-02-26,France,Europe,0
45173,2020-02-27,France,Europe,0
45174,2020-02-28,France,Europe,0
45175,2020-02-29,France,Europe,0
45176,2020-03-01,France,Europe,0
45177,2020-03-02,France,Europe,0
45178,2020-03-03,France,Europe,0
45179,2020-03-04,France,Europe,0
45180,2020-03-05,France,Europe,0
45181,2020-03-06,France,Europe,0
45182,2020-03-07,France,Europe,0
45183,2020-03-08,France,Europe,0
45184,2020-03-09,France,Europe,0
45185,2020-03-10,France,Europe,0
45186,2020-03-11,France,Europe,1
45187,2020-03-12,France,Europe,1
45188,2020-03-13,France,Europe,5
45189,2020-03-14,France,Europe,6
45190,2020-03-15,France,Europe,7
45191,2020-03-16,France,Europe,9
45192,2020-03-17,France,Europe,9
45193,2020-03-18,France,Europe,12
45194,2020-03-19,France,Europe,14
45195,2020-03-20,France,Europe,28
45196,2020-03-21,France,Europe,45
45197,2020-03-22,France,Europe,64
45198,2020-03-23,France,Europe,71
45199,2020-03-24,France,Europe,94
45200,2020-03-25,France,Europe,111
45201,2020-03-26,France,Europe,135
45202,2020-03-27,France,Europe,145
45203,2020-03-28,France,Europe,183
45204,2020-03-29,France,Europe,183
45205,2020-03-30,France,Europe,224
45206,2020-03-31,France,Europe,247
45207,2020-04-01,France,Europe,281
45208,2020-04-02,France,Europe,308
45209,2020-04-03,France,Europe,321
45210,2020-04-04,France,Europe,334
45211,2020-04-05,France,Europe,344
45212,2020-04-06,France,Europe,349
45213,2020-04-07,France,Europe,358
45214,2020-04-08,France,Europe,358
45215,2020-04-09,France,Europe,362
45216,2020-04-10,France,Europe,382
45217,2020-04-11,France,Europe,388
45218,2020-04-12,France,Europe,389
45219,2020-04-13,France,Europe,391
45220,2020-04-14,France,Europe,391
45221,2020-04-15,France,Europe,391
45222,2020-04-16,France,Europe,394
45223,2020-04-17,France,Europe,402
45224,2020-04-18,France,Europe,407
45225,2020-04-19,France,Europe,408
45226,2020-04-20,France,Europe,408
45227,2020-04-21,France,Europe,410
45228,2020-04-22,France,Europe,410
45229,2020-04-23,France,Europe,412
45230,2020-04-24,France,Europe,412
45231,2020-04-25,France,Europe,417
45232,2020-04-26,France,Europe,417
45233,2020-04-27,France,Europe,418
45234,2020-04-28,France,Europe,418
45235,2020-04-29,France,Europe,420
45236,2020-04-30,France,Europe,420
45237,2020-05-01,France,Europe,422
45238,2020-05-02,France,Europe,423
45239,2020-05-03,France,Europe,423
45240,2020-05-04,France,Europe,424
45241,2020-05-05,France,Europe,424
45242,2020-05-06,France,Europe,425
45243,2020-05-07,France,Europe,427
45244,2020-05-08,France,Europe,426
45245,2020-05-09,France,Europe,431
45246,2020-05-10,France,Europe,436
45247,2020-05-11,France,Europe,436
45248,2020-05-12,France,Europe,437
45249,2020-05-13,France,Europe,439
45250,2020-05-14,France,Europe,440
45251,2020-05-15,France,Europe,441
45252,2020-05-16,France,Europe,443
45253,2020-05-17,France,Europe,443
45254,2020-05-18,France,Europe,446
45255,2020-05-19,France,Europe,446
45256,2020-05-20,France,Europe,447
45257,2020-05-21,France,Europe,449
45258,2020-05-22,France,Europe,449
45259,2020-05-23,France,Europe,452
45260,2020-05-24,France,Europe,452
45261,2020-05-25,France,Europe,456
45262,2020-05-26,France,Europe,459
45263,2020-05-27,France,Europe,460
45264,2020-05-28,France,Europe,465
45265,2020-05-29,France,Europe,470
45266,2020-05-30,France,Europe,471
45267,2020-05-31,France,Europe,471
45268,2020-06-01,France,Europe,473
45269,2020-06-02,France,Europe,477
45270,2020-06-03,France,Europe,478
45271,2020-06-04,France,Europe,479
45272,2020-06-05,France,Europe,480
45273,2020-06-06,France,Europe,480
45274,2020-06-07,France,Europe,480
45275,2020-06-08,France,Europe,481
45276,2020-06-09,France,Europe,481
45277,2020-06-10,France,Europe,486
45278,2020-06-11,France,Europe,487
45279,2020-06-12,France,Europe,488
45280,2020-06-13,France,Europe,489
45281,2020-06-14,France,Europe,495
45282,2020-06-15,France,Europe,496
45283,2020-06-16,France,Europe,495
45284,2020-06-17,France,Europe,497
45285,2020-06-18,France,Europe,502
45286,2020-06-19,France,Europe,504
45287,2020-06-20,France,Europe,505
45288,2020-06-21,France,Europe,506
45289,2020-06-22,France,Europe,507
45290,2020-06-23,France,Europe,507
45291,2020-06-24,France,Europe,508
45292,2020-06-25,France,Europe,516
45293,2020-06-26,France,Europe,517
45294,2020-06-27,France,Europe,520
45295,2020-06-28,France,Europe,521
45296,2020-06-29,France,Europe,522
45297,2020-06-30,France,Europe,526
45298,2020-07-01,France,Europe,528
45299,2020-07-02,France,Europe,531
45300,2020-07-03,France,Europe,533
45301,2020-07-04,France,Europe,536
45302,2020-07-05,France,Europe,547
45303,2020-07-06,France,Europe,550
45304,2020-07-07,France,Europe,551
45305,2020-07-08,France,Europe,563
45306,2020-07-09,France,Europe,566
45307,2020-07-10,France,Europe,571
45308,2020-07-11,France,Europe,577
45309,2020-07-12,France,Europe,593
45310,2020-07-13,France,Europe,596
45311,2020-07-14,France,Europe,599
45312,2020-07-15,France,Europe,608
45313,2020-07-16,France,Europe,612
45314,2020-07-17,France,Europe,614
45315,2020-07-18,France,Europe,624
45316,2020-07-19,France,Europe,628
45317,2020-07-20,France,Europe,631
45318,2020-07-21,France,Europe,639
45319,2020-07-22,France,Europe,645
45320,2020-07-23,France,Europe,646
45321,2020-07-24,France,Europe,654
45322,2020-07-25,France,Europe,657
45323,2020-07-26,France,Europe,657
45324,2020-07-27,France,Europe,657
45325,2020-07-28,France,Europe,657
45326,2020-07-29,France,Europe,657
45327,2020-07-30,France,Europe,657
45328,2020-07-31,France,Europe,660
45329,2020-08-01,France,Europe,664
45330,2020-08-02,France,Europe,667
45331,2020-08-03,France,Europe,667
45332,2020-08-04,France,Europe,669
45333,2020-08-05,France,Europe,670
45334,2020-08-06,France,Europe,671
45335,2020-08-07,France,Europe,675
45336,2020-08-08,France,Europe,681
45337,2020-08-09,France,Europe,687
45338,2020-08-10,France,Europe,690
45339,2020-08-11,France,Europe,702
45340,2020-08-12,France,Europe,734
45341,2020-08-13,France,Europe,754
45342,2020-08-14,France,Europe,776
45343,2020-08-15,France,Europe,816
45344,2020-08-16,France,Europe,855
45345,2020-08-17,France,Europe,880
45346,2020-08-18,France,Europe,903
45347,2020-08-19,France,Europe,903
45348,2020-08-20,France,Europe,996
45349,2020-08-21,France,Europe,1075
45350,2020-08-22,France,Europe,1117
45351,2020-08-23,France,Europe,1209
45352,2020-08-24,France,Europe,1244
45353,2020-08-25,France,Europe,1292
45354,2020-08-26,France,Europe,1372
45355,2020-08-27,France,Europe,1410
45356,2020-08-28,France,Europe,1487
45357,2020-08-29,France,Europe,1557
45358,2020-08-30,France,Europe,1634
45359,2020-08-31,France,Europe,1679
45360,2020-09-01,France,Europe,1714
45361,2020-09-02,France,Europe,1796
45362,2020-09-03,France,Europe,1912
45363,2020-09-04,France,Europe,2002
45364,2020-09-05,France,Europe,2115
45365,2020-09-06,France,Europe,2222
45366,2020-09-07,France,Europe,2277
45367,2020-09-08,France,Europe,2346
45368,2020-09-09,France,Europe,2416
45369,2020-09-10,France,Europe,2510
45370,2020-09-11,France,Europe,2623
45371,2020-09-12,France,Europe,2723
45372,2020-09-13,France,Europe,2805
45373,2020-09-14,France,Europe,2872
45374,2020-09-15,France,Europe,2902
45375,2020-09-16,France,Europe,3002
45376,2020-09-17,France,Europe,3099
45377,2020-09-18,France,Europe,3194
45378,2020-09-19,France,Europe,3194
45379,2020-09-20,France,Europe,3194
45380,2020-09-21,France,Europe,3415
45381,2020-09-22,France,Europe,3415
45382,2020-09-23,France,Europe,3501
45383,2020-09-24,France,Europe,3501
45384,2020-09-25,France,Europe,3685
45385,2020-09-26,France,Europe,3685
45386,2020-09-27,France,Europe,3685
45387,2020-09-28,France,Europe,3882
45388,2020-09-29,France,Europe,3882
45389,2020-09-30,France,Europe,3993
45390,2020-10-01,France,Europe,3993
45391,2020-10-02,France,Europe,4178
45392,2020-10-03,France,Europe,4178
45393,2020-10-04,France,Europe,4178
45394,2020-10-05,France,Europe,4328
45395,2020-10-06,France,Europe,4328
45396,2020-10-07,France,Europe,4385
45397,2020-10-08,France,Europe,4385
45398,2020-10-09,France,Europe,4491
45399,2020-10-10,France,Europe,4491
45400,2020-10-11,France,Europe,4491
45401,2020-10-12,France,Europe,4624
45402,2020-10-13,France,Europe,4624
45403,2020-10-14,France,Europe,4678
45404,2020-10-15,France,Europe,4678
45405,2020-10-16,France,Europe,4776
45406,2020-10-17,France,Europe,4776
45407,2020-10-18,France,Europe,4776
45408,2020-10-19,France,Europe,4921
45409,2020-10-20,France,Europe,4921
45410,2020-10-21,France,Europe,5015
45411,2020-10-22,France,Europe,5015
45412,2020-10-23,France,Europe,5149
45413,2020-10-24,France,Europe,5149
45414,2020-10-25,France,Europe,5149
45415,2020-10-26,France,Europe,5361
45416,2020-10-27,France,Europe,5361
45417,2020-10-28,France,Europe,5472
45418,2020-10-29,France,Europe,5472
45419,2020-10-30,France,Europe,5659
45420,2020-10-31,France,Europe,5659
45421,2020-11-01,France,Europe,5659
45422,2020-11-02,France,Europe,5898
45423,2020-11-03,France,Europe,5898
45424,2020-11-04,France,Europe,6037
45425,2020-11-05,France,Europe,6037
45426,2020-11-06,France,Europe,6264
45427,2020-11-07,France,Europe,6264
45428,2020-11-08,France,Europe,6264
45429,2020-11-09,France,Europe,6572
45430,2020-11-10,France,Europe,6572
45431,2020-11-11,France,Europe,6735
45432,2020-11-12,France,Europe,6735
45433,2020-11-13,France,Europe,6881
45434,2020-11-14,France,Europe,6881
45435,2020-11-15,France,Europe,6881
45436,2020-11-16,France,Europe,7161
45437,2020-11-17,France,Europe,7161
45438,2020-11-18,France,Europe,7298
45439,2020-11-19,France,Europe,7298
45440,2020-11-20,France,Europe,7501
45441,2020-11-21,France,Europe,7501
45442,2020-11-22,France,Europe,7501
45443,2020-11-23,France,Europe,7689
45444,2020-11-24,France,Europe,7689
45445,2020-11-25,France,Europe,7836
45446,2020-11-26,France,Europe,7836
45447,2020-11-27,France,Europe,7940
45448,2020-11-28,France,Europe,7940
45449,2020-11-29,France,Europe,7940
45450,2020-11-30,France,Europe,8054
45451,2020-12-01,France,Europe,8054
45452,2020-12-02,France,Europe,8102
45453,2020-12-03,France,Europe,8102
45454,2020-12-04,France,Europe,8200
45455,2020-12-05,France,Europe,8200
45456,2020-12-06,France,Europe,8200
45457,2020-12-07,France,Europe,8200
45458,2020-12-08,France,Europe,8294
45459,2020-12-09,France,Europe,8294
45460,2020-12-10,France,Europe,8345
45461,2020-12-11,France,Europe,8345
45462,2020-12-12,France,Europe,8345
45463,2020-12-13,France,Europe,8345
45464,2020-12-14,France,Europe,8345
45465,2020-12-15,France,Europe,8534
45466,2020-12-16,France,Europe,8534
45467,2020-12-17,France,Europe,8588
45468,2020-12-18,France,Europe,8588
45469,2020-12-19,France,Europe,8704
45470,2020-12-20,France,Europe,8704
45471,2020-12-21,France,Europe,8704
45472,2020-12-22,France,Europe,8801
45473,2020-12-23,France,Europe,8801
45474,2020-12-24,France,Europe,8846
45475,2020-12-25,France,Europe,8846
45476,2020-12-26,France,Europe,8909
45477,2020-12-27,France,Europe,8909
45478,2020-12-28,France,Europe,8909
45479,2020-12-29,France,Europe,8936
45480,2020-12-30,France,Europe,8972
45481,2020-12-31,France,Europe,8972
45482,2021-01-01,France,Europe,9037
45483,2021-01-02,France,Europe,9037
45484,2021-01-03,France,Europe,9037
45485,2021-01-04,France,Europe,9037
45486,2021-01-05,France,Europe,9118
45487,2021-01-06,France,Europe,9118
45488,2021-01-07,France,Europe,9173
45489,2021-01-08,France,Europe,9173
45490,2021-01-09,France,Europe,9247
45491,2021-01-10,France,Europe,9247
45492,2021-01-11,France,Europe,9359
45493,2021-01-12,France,Europe,9359
45494,2021-01-13,France,Europe,9359
45495,2021-01-14,France,Europe,9359
45496,2021-01-15,France,Europe,9406
45497,2021-01-16,France,Europe,9443
45498,2021-01-17,France,Europe,9443
45499,2021-01-18,France,Europe,9443
45500,2021-01-19,France,Europe,9552
45501,2020-01-22,France,Europe,0
45502,2020-01-23,France,Europe,0
45503,2020-01-24,France,Europe,0
45504,2020-01-25,France,Europe,0
45505,2020-01-26,France,Europe,0
45506,2020-01-27,France,Europe,0
45507,2020-01-28,France,Europe,0
45508,2020-01-29,France,Europe,0
45509,2020-01-30,France,Europe,0
45510,2020-01-31,France,Europe,0
45511,2020-02-01,France,Europe,0
45512,2020-02-02,France,Europe,0
45513,2020-02-03,France,Europe,0
45514,2020-02-04,France,Europe,0
45515,2020-02-05,France,Europe,0
45516,2020-02-06,France,Europe,0
45517,2020-02-07,France,Europe,0
45518,2020-02-08,France,Europe,0
45519,2020-02-09,France,Europe,0
45520,2020-02-10,France,Europe,0
45521,2020-02-11,France,Europe,0
45522,2020-02-12,France,Europe,0
45523,2020-02-13,France,Europe,0
45524,2020-02-14,France,Europe,0
45525,2020-02-15,France,Europe,0
45526,2020-02-16,France,Europe,0
45527,2020-02-17,France,Europe,0
45528,2020-02-18,France,Europe,0
45529,2020-02-19,France,Europe,0
45530,2020-02-20,France,Europe,0
45531,2020-02-21,France,Europe,0
45532,2020-02-22,France,Europe,0
45533,2020-02-23,France,Europe,0
45534,2020-02-24,France,Europe,0
45535,2020-02-25,France,Europe,0
45536,2020-02-26,France,Europe,0
45537,2020-02-27,France,Europe,0
45538,2020-02-28,France,Europe,0
45539,2020-02-29,France,Europe,0
45540,2020-03-01,France,Europe,0
45541,2020-03-02,France,Europe,0
45542,2020-03-03,France,Europe,0
45543,2020-03-04,France,Europe,3
45544,2020-03-05,France,Europe,3
45545,2020-03-06,France,Europe,3
45546,2020-03-07,France,Europe,3
45547,2020-03-08,France,Europe,3
45548,2020-03-09,France,Europe,1
45549,2020-03-10,France,Europe,1
45550,2020-03-11,France,Europe,1
45551,2020-03-12,France,Europe,1
45552,2020-03-13,France,Europe,1
45553,2020-03-14,France,Europe,1
45554,2020-03-15,France,Europe,1
45555,2020-03-16,France,Europe,3
45556,2020-03-17,France,Europe,3
45557,2020-03-18,France,Europe,3
45558,2020-03-19,France,Europe,3
45559,2020-03-20,France,Europe,3
45560,2020-03-21,France,Europe,3
